,X,Y,PID,SSL,PROPERTYNAME,PMPARENTPROPERTYID,PARENTPROPERTYNAME,REPORTINGYEAR,REPORTSTATUS,ADDRESSOFRECORD,OWNEROFRECORD,WARD,POSTALCODE,YEARBUILT,PRIMARYPROPERTYTYPE_SELFSELECT,PRIMARYPROPERTYTYPE_EPACALC,TAXRECORDFLOORAREA,REPORTEDBUILDINGGROSSFLOORAREA,ENERGYSTARSCORE,SITEEUI_KBTU_FT,WEATHERNORMALZEDSITEEUI_KBTUFT,SOURCEEUI_KBTU_FT,WEATHERNORMALZEDSOUREUI_KBTUFT,TOTGHGEMISSIONS_METRICTONSCO2E,TOTGHGEMISSINTENSITY_KGCO2EFT,WATERSCORE_MFPROPERTIES,WATERUSE_ALLWATERSOURCES_KGAL,METEREDAREAS_ENERGY,METEREDAREAS_WATER,NATURALGASUSE_THERMS,FUELOILANDDIESELFUELUSEKBTU,ADDRESSID,XCOORD,YCOORD,GIS_LAST_MOD_DTTM,DISTRCHILLEDWATER_KBTU,DISTRHOTWATER_KBTU,DISTRSTEAM_KBTU,ELECTRICITYUSE_RENEWABLE_KWH,ELECTRICITYUSE_GRID_KWH,NATURALGAS_KBTU_JANUARY,NATURALGAS_KBTU_FEBRUARY,NATURALGAS_KBTU_MARCH,NATURALGAS_KBTU_APRIL,NATURALGAS_KBTU_MAY,NATURALGAS_KBTU_JUNE,NATURALGAS_KBTU_JULY,NATURALGAS_KBTU_AUGUST,NATURALGAS_KBTU_SEPTEMBER,NATURALGAS_KBTU_OCTOBER,NATURALGAS_KBTU_NOVEMBER,NATURALGAS_KBTU_DECEMBER,ELECTRICITYUSE_KBTU_JANUARY,ELECTRICITYUSE_KBTU_FEBRUARY,ELECTRICITYUSE_KBTU_MARCH,ELECTRICITYUSE_KBTU_APRIL,ELECTRICITYUSE_KBTU_MAY,ELECTRICITYUSE_KBTU_JUNE,ELECTRICITYUSE_KBTU_JULY,ELECTRICITYUSE_KBTU_AUGUST,ELECTRICITYUSE_KBTU_SEPTEMBER,ELECTRICITYUSE_KBTU_OCTOBER,ELECTRICITYUSE_KBTU_NOVEMBER,ELECTRICITYUSE_KBTU_DECEMBER,LASTUPDATE
9489,-77.04912911,38.89900341,PM2266039,0056    0030,"Funger, Duques, and Tompkins Halls",,,2017,In Compliance,2201 G ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,2006.0,College/University,College/University,399958,344663.0,,87.4,88.4,206.5,205.8,2693.5,7.8,,5462.0,Whole Building,,112160.6376,0.0,902353.0,395738.4911,136794.9544,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,5542452.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9490,-77.0485595,38.89999766,PM2266081,0077    0059,Academic Center,,,2010,Data Under Review by DOEE,801 22ND STREET NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1982.0,College/University (Campus-Level),College/University (Campus-Level),186765,249606.0,,147.5,149.6,363.6,358.5,3971.8,0.0,,0.0,No Selection Made,,140461.2,0.0,242497.0,395787.9604,136905.2972,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,6673748.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
9491,-77.04829798,38.90014698,PM2266081,0077    0059,Academic Center,,,2012,In Compliance,0801 22ND ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,,1982.0,College/University (Campus-Level),College/University (Campus-Level),186765,131343.0,,126.4,121.2,336.7,323.3,3645.2,0.0,,0.0,No Selection Made,,92880.3,0.0,242497.0,395810.6544,136921.8608,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,6521687.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9492,-77.04829798,38.90014698,PM2266081,0077    0059,Academic Center,,,2013,In Compliance,0801 22ND ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1982.0,College/University,College/University,186765,249606.0,,120.9,120.9,308.6,308.6,3197.6,12.8,,7383.7,Whole Building,,84698.708,0.0,242497.0,395810.6544,136921.8608,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,6360106.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
9493,-77.04829798,38.90014698,PM2266081,0077    0059,Academic Center,,,2014,In Compliance,0801 22ND ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1982.0,College/University,College/University,186765,249606.0,,122.5,122.3,310.1,309.4,3374.7,13.5,,11450.0,Whole Building,,89122.8813,0.0,242497.0,395810.6544,136921.8608,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,6352058.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9494,-77.04812129,38.90000511,PM2266081,0077    0059,Academic Center,,,2015,In Compliance,0801 22ND ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1982.0,College/University,College/University,186765,249606.0,,205.2,204.2,392.5,389.4,4428.1,17.7,,11642.0,Whole Building,,300688.8851,0.0,242497.0,395825.9725,136906.1042,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,6198143.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9495,-77.04812129,38.90000511,PM2266081,0077    0059,Academic Center,,,2016,In Compliance,0801 22ND ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1982.0,College/University,College/University,186765,249606.0,,119.3,119.3,273.2,273.2,2669.7,10.7,,10214.0,Whole Building,,121136.2677,0.0,242497.0,395825.9725,136906.1042,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,5178619.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9496,-77.04812129,38.90000511,PM2266081,0077    0059,Academic Center,,,2017,In Compliance,0801 22ND ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1982.0,College/University,College/University,186765,249606.0,,118.0,119.6,294.6,296.2,2743.2,11.0,,4734.7,Whole Building,,90789.8586,0.0,242497.0,395825.9725,136906.1042,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,5973629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9497,-77.05079425,38.90013961,PM2266110,0041    0040,Ross Hall,,,2011,In Compliance,2300 I ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,,1973.0,College/University (Campus-Level),College/University (Campus-Level),467654,358397.0,,710.1,641.7,1033.4,951.1,20596.99,0.0,,0.0,No Selection Made,,2453816.6,160853.24,279583.0,395594.1183,136921.1608,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,15586360.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
9498,-77.05079425,38.90013961,PM2266110,0041    0040,Ross Hall,,,2012,In Compliance,2300 I ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,,1973.0,College/University (Campus-Level),College/University (Campus-Level),467654,358397.0,,624.3,561.5,941.0,862.6,18660.2,0.0,,0.0,No Selection Made,,2085162.5,1339722.49,279583.0,395594.1183,136921.1608,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,15457472.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9499,-77.05079425,38.90013961,PM2266110,0041    0040,Ross Hall,3616625.0,Ross Hall Group,2013,In Compliance,2300 I ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1973.0,College/University,College/University,467654,420653.0,,602.9,602.7,905.3,905.1,17638.1,41.9,,40095.3,Another configuration,,1921874.001,6508120.9,279583.0,395594.1183,136921.1608,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,16097343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
9500,-77.05078729,38.91511079,PM2266110,0041    0040,Ross Hall,3616625.0,Ross Hall Group,2014,In Compliance,2300 I ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1973.0,College/University,College/University,467654,420653.0,,523.3,523.3,933.6,933.6,18047.6,42.9,,29814.4,Another configuration,,1377946.648,4925301.0,279583.0,395595.6466,138583.0829,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,22688954.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9501,-77.05051636,38.90041731,PM2266110,0041    0040,Ross Hall,3616625.0,Ross Hall Group,2015,In Compliance,2300 I ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1973.0,College/University,College/University,467654,420653.0,,651.5,663.0,1193.2,1205.3,22878.2,54.4,,58451.0,Another configuration,,1694660.001,2092632.2,279583.0,395618.2405,136951.9745,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,30042083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9502,-77.05051636,38.90041731,PM2266110,0041    0040,Ross Hall,3616625.0,Ross Hall Group,2016,Data Under Review by DOEE,2300 I ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1973.0,College/University,College/University,467654,420653.0,,936.0,934.4,1415.9,1414.3,26342.6,62.6,,33374.1,Another configuration,,3036385.143,2859084.0,279583.0,395618.2405,136951.9745,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,25563747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9503,-77.05051636,38.90041731,PM2266110,0041    0040,Ross Hall,3616625.0,Ross Hall Group,2017,In Compliance,2300 I ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1973.0,College/University,College/University,467654,420653.0,,1148.2,1148.2,1467.8,1467.8,28705.3,68.2,,51886.4,Another configuration,,4302378.231,0.0,279583.0,395618.2405,136951.9745,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,15464677.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9713,-77.0472005,38.89990246,PM2265015,0077    0060,Marvin Center,,,2011,In Compliance,800 21ST STREET NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1969.0,College/University (Campus-Level),College/University (Campus-Level),35010,236961.0,,148.5,148.6,338.7,327.2,4864.83,0.0,,0.0,No Selection Made,,222521.9,43840.07,279938.0,395905.8399,136894.6674,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,7611810.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
9714,-77.0472005,38.89990246,PM2265015,0077    0060,Marvin Center,,,2012,In Compliance,800 21ST STREET NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1969.0,College/University (Campus-Level),College/University (Campus-Level),35010,236961.0,,139.3,139.9,323.3,308.4,4634.37,0.0,,0.0,No Selection Made,,200588.6,43840.07,279938.0,395905.8399,136894.6674,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,7376323.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9715,-77.04717894,38.90014743,PM2265015,0077    0060,Marvin Center,3619266.0,Marvin Center Group,2013,In Compliance,0800 21ST ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1970.0,College/University,College/University,396467,325060.0,,167.8,168.1,329.7,329.9,4817.4,14.8,,11018.9,Another configuration,,231717.23,7381068.0,279938.0,395907.7243,136921.8608,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,7035479.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
9716,-77.04717894,38.90014743,PM2265015,0077    0060,Marvin Center,3619266.0,Marvin Center Group,2014,In Compliance,0800 21ST ST NW,GEORGE WASHINGTON UNIVERSITY,,,1970.0,College/University,College/University,396467,325060.0,,130.7,130.2,277.0,275.1,4075.6,12.5,,9960.5,Another configuration,,179102.7892,2806929.1,279938.0,395907.7243,136921.8608,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,6384285.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9717,-77.0474726,38.89970489,PM2265015,0077    0060,Marvin Center,3619266.0,Marvin Center Group,2015,In Compliance,0800 21ST ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,,1970.0,College/University,College/University,396467,325060.0,,117.2,117.4,242.7,239.7,3541.5,10.9,,9387.3,Another configuration,,187958.9788,663642.0,279938.0,395882.2254,136872.7478,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,5460121.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9718,-77.0474726,38.89970489,PM2265015,0077    0060,Marvin Center,3619266.0,Marvin Center Group,2016,In Compliance,0800 21ST ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,,1970.0,College/University,College/University,396467,325060.0,,117.6,117.9,251.8,249.0,3265.4,10.0,,7351.7,Another configuration,,180052.3164,281244.0,279938.0,395882.2254,136872.7478,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,5847862.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9719,-77.0472003,38.89990279,PM2265015,0077    0061,Marvin Center,3619266.0,Marvin Center Group,2017,Data Under Review by DOEE,800 21ST STREET NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,2015.0,College/University,College/University,0,325060.0,,115.5,117.5,241.9,240.8,3079.2,9.5,,5894.0,Another configuration,,187791.5705,0.0,279938.0,395905.8572,136894.704,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,5499925.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9726,-77.04733127,38.89857619,PM2265130,0079    0065,"Lisner Auditorium, Monroe Hall, & 714 21st St",,,2010,Data Under Review by DOEE,2115 G STREET NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1951.0,College/University (Campus-Level),College/University (Campus-Level),71718,150372.0,,73.0,70.0,232.1,220.5,1486.65,0.0,,0.0,No Selection Made,,7716.1,0.0,901743.0,395894.42,136747.4467,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,2991924.801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
9727,-77.04733127,38.89857619,PM2265130,0079    0065,"Lisner Auditorium, Monroe Hall, & 714 21st St",,,2011,Data Under Review by DOEE,2115 G STREET NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1951.0,College/University (Campus-Level),College/University (Campus-Level),71718,150372.0,,66.0,63.2,213.2,203.1,1363.09,0.0,,0.0,No Selection Made,,4706.1,0.0,901743.0,395894.42,136747.4467,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,2769323.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
9728,-77.04717522,38.8987901,PM2265130,0079    0065; 0079    0853,"Lisner Auditorium, Monroe Hall, and 714 21st St",3619481.0,Gelman Library Group,2014,In Compliance,0714 21ST ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1951.0,College/University,College/University,71718,150372.0,,74.4,73.5,214.9,212.1,1389.2,9.2,,8230.6,Another configuration,,13496.09372,0.0,901743.0,395907.9688,136771.1858,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,2884514.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9729,-77.04688741,38.89889335,PM2265130,0079    0065; 0079    0853,"Lisner Auditorium, Monroe Hall, and 714 21st St",3619481.0,Gelman Library Group,2015,In Compliance,0714 21ST ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1973.0,College/University,College/University,71718,150372.0,,70.8,69.6,211.3,207.7,1361.1,9.1,,6307.2,Another configuration,,7914.827902,0.0,901743.0,395932.9406,136782.6344,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,2887952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9730,-77.04688741,38.89889335,PM2265130,0079    0065; 0079    0853,"Lisner Auditorium, Monroe Hall, and 714 21st St",3619481.0,Gelman Library Group,2016,In Compliance,0714 21ST ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1951.0,College/University,College/University,71718,150372.0,,72.7,72.7,222.9,222.9,1229.9,8.2,,3199.4,Another configuration,,3758.574753,0.0,901743.0,395932.9406,136782.6344,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,3092197.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9731,-77.04688741,38.89889335,PM2265130,0079    0065,"Lisner Auditorium, Monroe Hall, and 714 21st St",3619481.0,Gelman Library Group,2017,In Compliance,0714 21ST ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1951.0,College/University,College/University,71718,150372.0,,73.1,71.9,225.8,221.9,1204.1,8.0,,4183.5,Another configuration,,2697.092509,0.0,901743.0,395932.9406,136782.6344,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,3143473.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9739,-77.04946147,38.89896865,PM2266039,0056    0030,"Funger, Duques, & Tompkins Halls",,,2011,In Compliance,2201 G ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,,1900.0,College/University (Campus-Level),College/University (Campus-Level),399958,292901.0,,110.1,112.5,286.3,282.3,4291.54,0.0,,0.0,No Selection Made,,122352.2,0.0,902353.0,395709.6583,136791.1116,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,7534905.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
9740,-77.04946147,38.89896865,PM2266039,0056    0030,"Funger, Duques, & Tompkins Halls",,,2012,In Compliance,2201 G ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,,1900.0,College/University (Campus-Level),College/University (Campus-Level),399958,292901.0,,96.5,91.3,272.4,255.2,4047.28,0.0,,0.0,No Selection Made,,74930.5,0.0,902353.0,395709.6583,136791.1116,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,7551514.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9741,-77.04946147,38.89896865,PM2266039,0056    0030,"Funger, Duques, and Tompkins Halls",,,2013,In Compliance,2201 G ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,2005.0,College/University,College/University,399958,344663.0,,107.2,107.8,269.0,269.5,3863.5,11.2,,5733.0,Whole Building,,109503.576,219806.4,902353.0,395709.6583,136791.1116,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,7558649.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
9742,-77.04946147,38.89896865,PM2266039,0056    0030,"Funger, Duques, and Tompkins Halls",,,2014,In Compliance,2201 G ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,2006.0,College/University,College/University,399958,344663.0,,104.8,103.7,262.7,260.2,3951.0,11.5,,5486.8,Whole Building,,109571.8328,0.0,902353.0,395709.6583,136791.1116,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,7376067.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9810,-77.04620795,38.89992249,PM2292586,0101    0062,Media and Public Affairs,,,2013,In Compliance,805 21ST ST,GEORGE WASHINGTON UNIVERSITY,2.0,20052,2001.0,College/University,College/University,112525,119470.0,,98.2,98.5,243.0,243.3,1210.7,10.1,,1861.6,Whole Building,,37293.499,0.0,240947.0,395991.9389,136896.8469,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,2343961.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
9811,-77.04620795,38.89992249,PM2292586,0101    0062,Media and Public Affairs,,,2014,In Compliance,805 21ST ST,GEORGE WASHINGTON UNIVERSITY,2.0,20052,2001.0,College/University,College/University,112525,119470.0,,112.8,111.8,275.1,273.5,1439.1,12.0,,2095.2,Whole Building,,45096.25548,0.0,240947.0,395991.9389,136896.8469,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,2626225.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9812,-77.04639103,38.8998251,PM2292586,0101    0062,Media and Public Affairs,,,2015,In Compliance,805 21ST ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,2001.0,College/University,College/University,112525,119470.0,,100.3,101.3,235.0,236.0,1235.1,10.3,,2853.5,Whole Building,,45669.59432,0.0,240947.0,395976.0516,136886.0445,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,2173059.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9813,-77.04639103,38.8998251,PM2292586,0101    0062,Media and Public Affairs,,,2016,In Compliance,805 21ST ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,2001.0,College/University,College/University,112525,119470.0,,102.9,102.5,261.0,257.6,1191.3,10.0,,4092.5,Whole Building,,35557.30154,0.0,240947.0,395976.0516,136886.0445,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,2561794.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9814,-77.04639103,38.8998251,PM2292586,0101    0062,Media and Public Affairs,,,2017,In Compliance,805 21ST ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,2001.0,College/University,College/University,112525,119470.0,,125.6,125.8,330.2,324.4,1452.2,12.2,,3630.2,Whole Building,,36677.95375,0.0,240947.0,395976.0516,136886.0445,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,3322129.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/07/19 00:00:00+00
9815,-77.04934968,38.89786465,PM2293694,0057    0056,Smith Center,,,2013,In Compliance,0600 22ND ST NW,GEORGE WASHINGTON UNIVERSITY,2.0,20052,1975.0,College/University,College/University,128763,129302.0,,91.3,91.6,229.7,230.0,1235.6,9.6,,7968.1,Whole Building,,35335.039,0.0,242386.0,395719.289,136668.5532,2023/02/26 09:02:48+00,0.0,0.0,0.0,0.0,2425689.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022/05/04 00:00:00+00
